NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952	REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952		27	-0.3697137	-0.8818431	0.6504065	0.89754546	1.0	295	tags=11%, list=2%, signal=11%	
REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:0090169	REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:0090169		25	-0.3749194	-0.8814135	0.65975106	0.8978796	1.0	1169	tags=12%, list=9%, signal=13%	
AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045	AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045		50	-0.32121444	-0.881258	0.67094016	0.89755386	1.0	1129	tags=10%, list=9%, signal=11%	
QUINIDINE ACTION PATHWAY%SMPDB%SMP0000323	QUINIDINE ACTION PATHWAY%SMPDB%SMP0000323		27	-0.37262774	-0.8810163	0.6537678	0.89741844	1.0	1813	tags=26%, list=14%, signal=30%	
ERBB4 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB4 SIGNALING EVENTS	ERBB4 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB4 SIGNALING EVENTS		28	-0.36678803	-0.8809674	0.6770833	0.89679736	1.0	1133	tags=21%, list=9%, signal=23%	
BEVANTOLOL ACTION PATHWAY%PATHWHIZ%PW000645	BEVANTOLOL ACTION PATHWAY%PATHWHIZ%PW000645		27	-0.37262774	-0.88084793	0.65	0.89635175	1.0	1813	tags=26%, list=14%, signal=30%	
AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391	AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391		27	-0.37262774	-0.88061875	0.6399177	0.8961837	1.0	1813	tags=26%, list=14%, signal=30%	
BISOPROLOL ACTION PATHWAY%SMPDB%SMP0000300	BISOPROLOL ACTION PATHWAY%SMPDB%SMP0000300		27	-0.37262774	-0.8805922	0.675	0.8955043	1.0	1813	tags=26%, list=14%, signal=30%	
INTERLEUKIN-2 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 83%451927	INTERLEUKIN-2 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 83%451927		24	-0.38321656	-0.8802701	0.67983365	0.8955669	1.0	1507	tags=17%, list=12%, signal=19%	
ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145	ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145		16	-0.41508603	-0.88006043	0.63114756	0.8953421	1.0	316	tags=6%, list=2%, signal=6%	
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977	NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977		63	-0.31863	-0.87962353	0.6732456	0.89571947	1.0	794	tags=10%, list=6%, signal=10%	
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508		16	-0.41156963	-0.8796075	0.62785864	0.8950133	1.0	1050	tags=19%, list=8%, signal=20%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357		19	-0.3961072	-0.8788677	0.6287425	0.89612436	1.0	1471	tags=21%, list=11%, signal=24%	
PIGMENT BIOSYNTHETIC PROCESS%GOBP%GO:0046148	PIGMENT BIOSYNTHETIC PROCESS%GOBP%GO:0046148		23	-0.37885162	-0.87871045	0.63188976	0.89577675	1.0	2324	tags=35%, list=18%, signal=42%	
POSITIVE REGULATION OF MONOOXYGENASE ACTIVITY%GOBP%GO:0032770	POSITIVE REGULATION OF MONOOXYGENASE ACTIVITY%GOBP%GO:0032770		16	-0.4188242	-0.8784395	0.6166329	0.89569443	1.0	2442	tags=31%, list=19%, signal=38%	
BILE ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006699	BILE ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006699		16	-0.40868992	-0.8782736	0.6436059	0.8953654	1.0	955	tags=13%, list=7%, signal=13%	
ISRADIPINE ACTION PATHWAY%PATHWHIZ%PW000393	ISRADIPINE ACTION PATHWAY%PATHWHIZ%PW000393		27	-0.37262774	-0.87825865	0.6570248	0.89466715	1.0	1813	tags=26%, list=14%, signal=30%	
STRIATED MUSCLE CONTRACTION%PATHWHIZ%PW000564	STRIATED MUSCLE CONTRACTION%PATHWHIZ%PW000564		27	-0.37262774	-0.8777599	0.63201666	0.8951803	1.0	1813	tags=26%, list=14%, signal=30%	
REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0032885	REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0032885		22	-0.38328287	-0.8775748	0.67021275	0.89489156	1.0	822	tags=14%, list=6%, signal=15%	
ESMOLOL ACTION PATHWAY%SMPDB%SMP0000301	ESMOLOL ACTION PATHWAY%SMPDB%SMP0000301		27	-0.37262774	-0.87632924	0.650924	0.89715886	1.0	1813	tags=26%, list=14%, signal=30%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		17	-0.40444595	-0.8762291	0.65294117	0.89665765	1.0	1080	tags=18%, list=8%, signal=19%	
SISTER CHROMATID SEGREGATION%GOBP%GO:0000819	SISTER CHROMATID SEGREGATION%GOBP%GO:0000819		120	-0.2833359	-0.8757112	0.8181818	0.89718556	1.0	1723	tags=14%, list=13%, signal=16%	
CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME DATABASE ID RELEASE 83%211897	CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME DATABASE ID RELEASE 83%211897		22	-0.38088968	-0.87561274	0.6533613	0.89670527	1.0	1057	tags=27%, list=8%, signal=30%	
REGULATION OF MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0060236	REGULATION OF MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0060236		30	-0.35818228	-0.8751832	0.6453608	0.8970368	1.0	1169	tags=13%, list=9%, signal=15%	
VESICLE TARGETING%GOBP%GO:0006903	VESICLE TARGETING%GOBP%GO:0006903		51	-0.326027	-0.87513906	0.69655174	0.896429	1.0	1455	tags=12%, list=11%, signal=13%	
ACEBUTOLOL ACTION PATHWAY%SMPDB%SMP0000296	ACEBUTOLOL ACTION PATHWAY%SMPDB%SMP0000296		27	-0.37262774	-0.8751059	0.675	0.8957797	1.0	1813	tags=26%, list=14%, signal=30%	
DILTIAZEM ACTION PATHWAY%SMPDB%SMP0000359	DILTIAZEM ACTION PATHWAY%SMPDB%SMP0000359		27	-0.37262774	-0.875053	0.6385542	0.89518356	1.0	1813	tags=26%, list=14%, signal=30%	
INTRACELLULAR TRAFFICKING PROTEINS INVOLVED IN CMT NEUROPATHY%WIKIPATHWAYS_20220510%WP4856%HOMO SAPIENS	INTRACELLULAR TRAFFICKING PROTEINS INVOLVED IN CMT NEUROPATHY%WIKIPATHWAYS_20220510%WP4856%HOMO SAPIENS		20	-0.38793802	-0.8747833	0.65416664	0.89512074	1.0	311	tags=10%, list=2%, signal=10%	
CARDIAC CONDUCTION%GOBP%GO:0061337	CARDIAC CONDUCTION%GOBP%GO:0061337		38	-0.34121403	-0.87388927	0.68522483	0.8966075	1.0	1692	tags=24%, list=13%, signal=27%	
ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664	ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664		27	-0.37262774	-0.8736867	0.6687243	0.89636385	1.0	1813	tags=26%, list=14%, signal=30%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.3	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.3		26	-0.36718526	-0.87363565	0.6744681	0.89575493	1.0	1089	tags=8%, list=8%, signal=8%	
PRACTOLOL ACTION PATHWAY%PATHWHIZ%PW000646	PRACTOLOL ACTION PATHWAY%PATHWHIZ%PW000646		27	-0.37262774	-0.8734419	0.6498952	0.8955011	1.0	1813	tags=26%, list=14%, signal=30%	
POSITIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010822	POSITIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010822		51	-0.32609472	-0.87316346	0.70281994	0.8954447	1.0	374	tags=6%, list=3%, signal=6%	
IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY	IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY		32	-0.35004407	-0.8729382	0.68058455	0.8952434	1.0	1631	tags=13%, list=13%, signal=14%	
ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 83%2122948	ACTIVATED NOTCH1 TRANSMITS SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 83%2122948		23	-0.3841747	-0.8713818	0.65731466	0.89828736	1.0	2255	tags=35%, list=17%, signal=42%	
REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050856	REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050856		16	-0.40166408	-0.87084895	0.6519115	0.89886886	1.0	1387	tags=31%, list=11%, signal=35%	
PYRUVATE METABOLISM%REACTOME%R-HSA-70268.6	PYRUVATE METABOLISM%REACTOME%R-HSA-70268.6		22	-0.38522115	-0.870625	0.6601732	0.89869106	1.0	1808	tags=27%, list=14%, signal=32%	
ALSTROM SYNDROME%WIKIPATHWAYS_20220510%WP5202%HOMO SAPIENS	ALSTROM SYNDROME%WIKIPATHWAYS_20220510%WP5202%HOMO SAPIENS		27	-0.36813867	-0.870578	0.6446281	0.8980746	1.0	711	tags=11%, list=5%, signal=12%	
SIGNALING BY INSULIN RECEPTOR%REACTOME%R-HSA-74752.2	SIGNALING BY INSULIN RECEPTOR%REACTOME%R-HSA-74752.2		51	-0.32262066	-0.87004834	0.7133333	0.89862025	1.0	545	tags=8%, list=4%, signal=8%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS		18	-0.3930567	-0.87000906	0.6822034	0.89798725	1.0	1631	tags=22%, list=13%, signal=25%	
NIFEDIPINE ACTION PATHWAY%PATHWHIZ%PW000394	NIFEDIPINE ACTION PATHWAY%PATHWHIZ%PW000394		27	-0.37262774	-0.8698108	0.6764092	0.897744	1.0	1813	tags=26%, list=14%, signal=30%	
POSITIVE REGULATION OF CELL DIVISION%GOBP%GO:0051781	POSITIVE REGULATION OF CELL DIVISION%GOBP%GO:0051781		29	-0.3592624	-0.8688771	0.6795699	0.8993086	1.0	1442	tags=24%, list=11%, signal=27%	
REGULATION OF HISTONE ACETYLATION%GOBP%GO:0035065	REGULATION OF HISTONE ACETYLATION%GOBP%GO:0035065		26	-0.36661297	-0.86879855	0.6638478	0.8987848	1.0	5	tags=4%, list=0%, signal=4%	
HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157	HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157		21	-0.37649995	-0.86791563	0.6351931	0.9001544	1.0	1278	tags=19%, list=10%, signal=21%	
CELLULAR RESPONSE TO PEPTIDE%GOBP%GO:1901653	CELLULAR RESPONSE TO PEPTIDE%GOBP%GO:1901653		135	-0.28034365	-0.8671908	0.81924886	0.9012024	1.0	866	tags=8%, list=7%, signal=9%	
GAMMA-AMINOBUTYRIC ACID SIGNALING PATHWAY%GOBP%GO:0007214	GAMMA-AMINOBUTYRIC ACID SIGNALING PATHWAY%GOBP%GO:0007214		17	-0.40395892	-0.867058	0.6433962	0.9007963	1.0	69	tags=6%, list=1%, signal=6%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020		22	-0.3735269	-0.8670579	0.6621622	0.9000757	1.0	991	tags=18%, list=8%, signal=20%	
HOMOLOGOUS CHROMOSOME SEGREGATION%GOBP%GO:0045143	HOMOLOGOUS CHROMOSOME SEGREGATION%GOBP%GO:0045143		16	-0.40339118	-0.8668943	0.6563786	0.8997792	1.0	3433	tags=44%, list=27%, signal=59%	
NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116	NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116		33	-0.3505664	-0.8667833	0.6709129	0.899328	1.0	2348	tags=21%, list=18%, signal=26%	
CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3	CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3		162	-0.27235138	-0.8664953	0.83682984	0.89930373	1.0	1824	tags=20%, list=14%, signal=23%	
REGULATION OF MITOTIC SPINDLE ASSEMBLY%GOBP%GO:1901673	REGULATION OF MITOTIC SPINDLE ASSEMBLY%GOBP%GO:1901673		16	-0.40668115	-0.8661199	0.6624738	0.8994746	1.0	1169	tags=13%, list=9%, signal=14%	
REGULATION OF DNA DAMAGE CHECKPOINT%GOBP%GO:2000001	REGULATION OF DNA DAMAGE CHECKPOINT%GOBP%GO:2000001		17	-0.39472017	-0.86547834	0.66322315	0.9003404	1.0	995	tags=18%, list=8%, signal=19%	
SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20220510%WP1422%HOMO SAPIENS	SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20220510%WP1422%HOMO SAPIENS		19	-0.38960052	-0.864849	0.6463654	0.90111846	1.0	756	tags=21%, list=6%, signal=22%	
TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING	TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING		48	-0.32581154	-0.8647965	0.69	0.90053195	1.0	1011	tags=13%, list=8%, signal=14%	
PROTEIN PROCESSING%GOBP%GO:0016485	PROTEIN PROCESSING%GOBP%GO:0016485		104	-0.28929636	-0.8646651	0.77803737	0.90011257	1.0	1183	tags=13%, list=9%, signal=14%	
SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.5	SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.5		37	-0.33787605	-0.8638688	0.6951754	0.90129447	1.0	2046	tags=19%, list=16%, signal=22%	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210	REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032210		44	-0.33333054	-0.8633658	0.6837416	0.90172005	1.0	1471	tags=20%, list=11%, signal=23%	
PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493	PROTEIN O-LINKED GLYCOSYLATION%GOBP%GO:0006493		61	-0.30980393	-0.86329514	0.739819	0.9011729	1.0	661	tags=8%, list=5%, signal=9%	
ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617	ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:1901617		80	-0.29838702	-0.8622898	0.7568182	0.9028602	1.0	1756	tags=18%, list=14%, signal=20%	
INSERTION OF TAIL-ANCHORED PROTEINS INTO THE ENDOPLASMIC RETICULUM MEMBRANE%REACTOME%R-HSA-9609523.3	INSERTION OF TAIL-ANCHORED PROTEINS INTO THE ENDOPLASMIC RETICULUM MEMBRANE%REACTOME%R-HSA-9609523.3		15	-0.40933844	-0.86209387	0.6703786	0.9025637	1.0	2866	tags=33%, list=22%, signal=43%	
CILIARY LANDSCAPE%WIKIPATHWAYS_20220510%WP4352%HOMO SAPIENS	CILIARY LANDSCAPE%WIKIPATHWAYS_20220510%WP4352%HOMO SAPIENS		147	-0.274733	-0.86195594	0.8676845	0.90216815	1.0	1825	tags=16%, list=14%, signal=19%	
POSITIVE REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010518	POSITIVE REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010518		28	-0.36186385	-0.8617727	0.64123714	0.9018782	1.0	868	tags=14%, list=7%, signal=15%	
FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570	FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570		27	-0.36369908	-0.8610498	0.6902834	0.90289456	1.0	1027	tags=15%, list=8%, signal=16%	
REGULATION OF TOR SIGNALING%GOBP%GO:0032006	REGULATION OF TOR SIGNALING%GOBP%GO:0032006		76	-0.2998468	-0.8602091	0.77324265	0.9041419	1.0	2787	tags=21%, list=22%, signal=27%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		20	-0.3760868	-0.8598762	0.6822811	0.9041737	1.0	1223	tags=25%, list=9%, signal=28%	
ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253	ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253		137	-0.27393863	-0.8598697	0.8515815	0.90347314	1.0	1225	tags=11%, list=9%, signal=12%	
NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165	NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165		25	-0.35720313	-0.85972166	0.6966527	0.9031079	1.0	582	tags=12%, list=5%, signal=13%	
REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807	REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807		83	-0.29352754	-0.8588135	0.7808219	0.90452707	1.0	1386	tags=16%, list=11%, signal=17%	
MALE SEX DIFFERENTIATION%GOBP%GO:0046661	MALE SEX DIFFERENTIATION%GOBP%GO:0046661		24	-0.35642266	-0.85876894	0.6782787	0.90392935	1.0	1968	tags=21%, list=15%, signal=25%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620	REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620		29	-0.3616241	-0.8587307	0.70238096	0.90331006	1.0	524	tags=10%, list=4%, signal=11%	
RETINA DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0060041	RETINA DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0060041		37	-0.33980116	-0.8579315	0.7099567	0.9044767	1.0	1661	tags=22%, list=13%, signal=25%	
AMP-ACTIVATED PROTEIN KINASE (AMPK) SIGNALING%WIKIPATHWAYS_20220510%WP1403%HOMO SAPIENS	AMP-ACTIVATED PROTEIN KINASE (AMPK) SIGNALING%WIKIPATHWAYS_20220510%WP1403%HOMO SAPIENS		42	-0.32564178	-0.8577351	0.7217391	0.904249	1.0	2385	tags=21%, list=18%, signal=26%	
BIOCARTA_BCR_PATHWAY%MSIGDB_C2%BIOCARTA_BCR_PATHWAY	BIOCARTA_BCR_PATHWAY%MSIGDB_C2%BIOCARTA_BCR_PATHWAY		22	-0.37359682	-0.8574263	0.6949495	0.90426016	1.0	1148	tags=23%, list=9%, signal=25%	
VESICLE TETHERING%GOBP%GO:0099022	VESICLE TETHERING%GOBP%GO:0099022		29	-0.3467418	-0.85665387	0.71369296	0.90536666	1.0	1455	tags=14%, list=11%, signal=16%	
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280		182	-0.26717728	-0.8563333	0.86885244	0.9054066	1.0	1723	tags=13%, list=13%, signal=15%	
REGULATION OF MICROTUBULE-BASED PROCESS%GOBP%GO:0032886	REGULATION OF MICROTUBULE-BASED PROCESS%GOBP%GO:0032886		156	-0.2715969	-0.8557036	0.85150814	0.9061278	1.0	1466	tags=12%, list=11%, signal=13%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		20	-0.3760868	-0.85559213	0.6708075	0.90568453	1.0	1223	tags=25%, list=9%, signal=28%	
POSITIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035306	POSITIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035306		33	-0.35087132	-0.8546577	0.7027601	0.9070672	1.0	1066	tags=12%, list=8%, signal=13%	
REGULATION OF NON-CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:2000050	REGULATION OF NON-CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:2000050		16	-0.3969796	-0.85408235	0.6869919	0.907671	1.0	520	tags=13%, list=4%, signal=13%	
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239		17	-0.39235544	-0.85376316	0.6769231	0.9077209	1.0	888	tags=24%, list=7%, signal=25%	
BIOCARTA_INSULIN_PATHWAY%MSIGDB_C2%BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY%MSIGDB_C2%BIOCARTA_INSULIN_PATHWAY		15	-0.4115785	-0.8527065	0.6916836	0.90937674	1.0	545	tags=13%, list=4%, signal=14%	
HISTAMINE H1 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04385	HISTAMINE H1 RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04385		32	-0.34140506	-0.8522115	0.71868134	0.90972626	1.0	632	tags=13%, list=5%, signal=13%	
PROTEIN TARGETING TO LYSOSOME%GOBP%GO:0006622	PROTEIN TARGETING TO LYSOSOME%GOBP%GO:0006622		24	-0.36889452	-0.85218674	0.6933868	0.9090809	1.0	1876	tags=29%, list=15%, signal=34%	
CANONICAL WNT SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL WNT SIGNALING PATHWAY	CANONICAL WNT SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL WNT SIGNALING PATHWAY		17	-0.3938296	-0.85205376	0.67813766	0.9086673	1.0	966	tags=18%, list=7%, signal=19%	
SPHINGOLIPID METABOLISM IN SENESCENCE%WIKIPATHWAYS_20220510%WP5121%HOMO SAPIENS	SPHINGOLIPID METABOLISM IN SENESCENCE%WIKIPATHWAYS_20220510%WP5121%HOMO SAPIENS		17	-0.39529556	-0.85174614	0.6981132	0.9086526	1.0	2126	tags=29%, list=16%, signal=35%	
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135	PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135		28	-0.3498581	-0.8508126	0.69684213	0.9101275	1.0	582	tags=11%, list=5%, signal=11%	
NEGATIVE REGULATION OF TORC1 SIGNALING%GOBP%GO:1904262	NEGATIVE REGULATION OF TORC1 SIGNALING%GOBP%GO:1904262		17	-0.39883178	-0.8500506	0.70541084	0.9111653	1.0	606	tags=12%, list=5%, signal=12%	
REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046825	REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046825		18	-0.38262492	-0.84989816	0.68190473	0.9107963	1.0	1047	tags=17%, list=8%, signal=18%	
PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.1	PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.1		16	-0.4015829	-0.84854305	0.69155204	0.9131139	1.0	2753	tags=31%, list=21%, signal=40%	
HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320	HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320		20	-0.37601268	-0.848237	0.69509596	0.9130669	1.0	3339	tags=45%, list=26%, signal=61%	
NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0051055	NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0051055		35	-0.33803043	-0.84783614	0.71881604	0.91324604	1.0	1893	tags=17%, list=15%, signal=20%	
LIPOSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903509	LIPOSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903509		65	-0.30517632	-0.84765273	0.75223213	0.9129505	1.0	3281	tags=31%, list=25%, signal=41%	
TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.1	TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.1		20	-0.38375795	-0.8473378	0.6901141	0.9129248	1.0	1229	tags=30%, list=10%, signal=33%	
REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0033157	REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0033157		136	-0.2722938	-0.8471426	0.8674699	0.91263187	1.0	1628	tags=14%, list=13%, signal=16%	
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031		26	-0.35691106	-0.84698266	0.6965377	0.91229075	1.0	582	tags=12%, list=5%, signal=12%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884		20	-0.3741839	-0.8469793	0.7069307	0.91159475	1.0	167	tags=10%, list=1%, signal=10%	
SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705	SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705		44	-0.32071862	-0.8469616	0.73473686	0.91092277	1.0	1168	tags=14%, list=9%, signal=15%	
CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20220510%WP2795%HOMO SAPIENS	CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20220510%WP2795%HOMO SAPIENS		42	-0.32265854	-0.84643185	0.7309237	0.91140187	1.0	1225	tags=14%, list=9%, signal=16%	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852		48	-0.31118402	-0.8460383	0.75	0.91155183	1.0	1387	tags=15%, list=11%, signal=16%	
SPHINGOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%428157	SPHINGOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%428157		61	-0.3053947	-0.8455644	0.73420477	0.9118972	1.0	1802	tags=20%, list=14%, signal=23%	
